word,positive,negative
迷离,0,1
迷离扑朔,0,1
迷离倘恍,0,1
迷漫,0,1
迷茫,0,1
迷蒙,0,1
迷蒙蒙,0,1
迷迷糊糊,0,1
迷迷茫茫,0,1
迷迷蒙蒙,0,1
迷迷怔怔,0,1
弥天,0,1
米珠薪桂,0,1
秘,0,1
秘密,0,1
密不透风,0,1
绵里藏针,0,1
绵软,0,1
勉勉强强,0,1
勉强,0,1
面呈病色,0,1
面黄肌瘦,0,1
面目可憎,0,1
面目狰狞,0,1
面色蜡黄,0,1
面生,0,1
面无表情,0,1
藐小,0,1
渺,0,1
渺茫,0,1
渺渺,0,1
渺然,0,1
渺若烟云,0,1
渺小,0,1
灭绝人性,0,1
明哲保身,0,1
名不副实,0,1
名过其实,0,1
名义,0,1
名义上,0,1
名誉扫地,0,1
命苦,0,1
谬,0,1
模糊,0,1
模糊不清,0,1
模棱两可,0,1
摩肩接踵,0,1
魔鬼般,0,1
魔怔,0,1
莫须有,0,1
墨,0,1
漠,0,1
漠不关心,0,1
漠漠,0,1
漠然,0,1
寞,0,1
陌生,0,1
暮气,0,1
暮气沉沉,0,1
暮色苍茫,0,1
幕后,0,1
木,0,1
木雕泥塑,0,1
木头木脑,0,1
木讷,0,1
目不识丁,0,1
目光短浅,0,1
目光如豆,0,1
目光凶狠,0,1
目空一切,0,1
目无余子,0,1
目中无人,0,1
拿腔拿调,0,1
拿腔作势,0,1
奶声奶气,0,1
男盗女娼,0,1
难吃,0,1
难看,0,1
难人,0,1
难上加难,0,1
难上难,0,1
难说话,0,1
难听,0,1
难闻,0,1
难相处,0,1
难驯服,0,1
难以,0,1
难以沟通,0,1
囊空如洗,0,1
囊中羞涩,0,1
闹,0,1
闹得慌,0,1
闹哄哄,0,1
闹闹哄哄,0,1
闹闹嚷嚷,0,1
闹嚷嚷,0,1
嫩,0,1
泥沙俱下,0,1
你死我活,0,1
匿名,0,1
腻人,0,1
逆,0,1
逆耳,0,1
蔫儿坏,0,1
蔫头耷脑,0,1
拈轻怕重,0,1
年久失修,0,1
鸟尽弓藏,0,1
狞,0,1
狞恶,0,1
凝滞,0,1
泞,0,1
牛,0,1
牛气,0,1
扭扭捏捏,0,1
奴颜婢膝,0,1
虐,0,1
懦,0,1
懦怯,0,1
懦弱,0,1
盘根错节,0,1
盘陁,0,1
庞杂,0,1
旁若无人,0,1
配不上,0,1
蓬乱,0,1
蓬散,0,1
蓬首垢面,0,1
蓬头垢面,0,1
蓬头散发,0,1
脾气暴,0,1
脾气爆躁,0,1
脾气坏,0,1
脾气火暴,0,1
脾气急躁,0,1
皮,0,1
皮毛,0,1
皮相,0,1
僻,0,1
僻静,0,1
偏激,0,1
偏颇,0,1
偏听偏信,0,1
偏狭,0,1
偏斜,0,1
偏心,0,1
偏心眼,0,1
片断,0,1
片面,0,1
骗人,0,1
漂浮,0,1
贫,0,1
贫寒,0,1
贫苦,0,1
贫困,0,1
贫穷,0,1
贫瘠,0,1
平白,0,1
平白无故,0,1
平淡,0,1
平淡无奇,0,1
平淡无味,0,1
平铺直叙,0,1
平铺直序,0,1
凭白无故,0,1
凭空,0,1
坡,0,1
泼,0,1
婆婆妈妈,0,1
破,0,1
破败,0,1
破坏性,0,1
破旧,0,1
破烂不堪,0,1
破陋,0,1
扑朔迷离,0,1
铺张,0,1
铺张浪费,0,1
欺诈性,0,1
七零八落,0,1
凄,0,1
凄惨,0,1
凄楚,0,1
凄寒,0,1
凄寂,0,1
凄苦,0,1
凄冷,0,1
凄厉,0,1
凄凉,0,1
凄迷,0,1
凄怆,0,1
漆黑,0,1
漆黑一团,0,1
其貌不扬,0,1
奇丑无比,0,1
奇形怪状,0,1
崎,0,1
崎岖,0,1
崎岖不平,0,1
起绉,0,1
起褶子,0,1
岂有此理,0,1
气粗,0,1
气闷,0,1
气盛,0,1
气势汹汹,0,1
气壮如牛,0,1
千变万化,0,1
千疮百孔,0,1
千金一掷,0,1
千钧一发,0,1
千篇一律,0,1
前呼后拥,0,1
潜,0,1
浅薄,0,1
浅尝辄止,0,1
浅陋,0,1
欠妥,0,1
欠完善,0,1
欠周到,0,1
强暴,0,1
强横,0,1
强行,0,1
强制,0,1
强制性,0,1
巧黠,0,1
翘尾巴,0,1
峭,0,1
峭直,0,1
怯懦,0,1
怯然,0,1
怯弱,0,1
怯生生,0,1
窃,0,1
禽兽不如,0,1
轻薄,0,1
轻淡,0,1
轻浮,0,1
轻贱,0,1
轻狂,0,1
轻率,0,1
轻描淡写,0,1
轻佻,0,1
倾斜,0,1
清高,0,1
清寒,0,1
清苦,0,1
清冷,0,1
清贫,0,1
穷,0,1
穷乏,0,1
穷极潦倒,0,1
穷苦,0,1
穷困,0,1
穷困潦倒,0,1
穷奢极侈,0,1
穷奢极欲,0,1
穷酸,0,1
穷途潦倒,0,1
穷途末路,0,1
穷凶极恶,0,1
穷匮,0,1
囚首垢面,0,1
区区,0,1
曲曲折折,0,1
曲折,0,1
屈才,0,1
屈理,0,1
犬牙交错,0,1
缺,0,1
缺德,0,1
缺乏才智,0,1
缺乏教养,0,1
缺乏绅士风度,0,1
缺乏幽默,0,1
缺心眼,0,1
缺心眼儿,0,1
群魔乱舞,0,1
攘攘,0,1
扰扰,0,1
绕脖子,0,1
人不为己，天诛地灭,0,1
人不知，鬼不觉,0,1
人声鼎沸,0,1
人声嘈杂,0,1
人头攒动,0,1
人为财死，鸟为食亡,0,1
任重道远,0,1
任纵,0,1
认死理,0,1
认死理儿,0,1
冗,0,1
冗长,0,1
冗余,0,1
冗赘,0,1
柔弱,0,1
肉,0,1
肉了叭叽,0,1
肉麻,0,1
如临大敌,0,1
如临深渊,0,1
如履薄冰,0,1
乳臭未干,0,1
软绵绵,0,1
软弱,0,1
软弱无力,0,1
若明若暗,0,1
若隐若现,0,1
弱,0,1
弱不禁风,0,1
弱不胜衣,0,1
弱势,0,1
弱小,0,1
弱智,0,1
三天打鱼两天晒网,0,1
散,0,1
散乱,0,1
散漫,0,1
嗓子不好,0,1
丧尽天良,0,1
丧心病狂,0,1
骚,0,1
骚乱性,0,1
色厉内荏,0,1
色迷迷,0,1
色情,0,1
涩,0,1
涩苦,0,1
涩滞,0,1
森,0,1
杀气腾腾,0,1
杀人不见血,0,1
杀人不眨眼,0,1
杀人如麻,0,1
傻,0,1
傻呵呵,0,1
傻乎乎,0,1
傻里瓜唧,0,1
傻里傻气,0,1
傻头傻脑,0,1
山南海北,0,1
山穷水尽,0,1
闪烁,0,1
伤风败俗,0,1
伤脑筋,0,1
伤天害理,0,1
伤心惨目,0,1
少不更事,0,1
奢,0,1
奢侈,0,1
奢华,0,1
奢靡,0,1
奢糜,0,1
蛇蝎心肠,0,1
涉世不深,0,1
身无分文,0,1
深重,0,1
神不知，鬼不觉,0,1
神不知鬼不觉,0,1
神秘,0,1
神气活现,0,1
神气十足,0,1
神神秘秘,0,1
神志委靡,0,1
声名狼藉,0,1
声色俱厉,0,1
生,0,1
生拉硬拽,0,1
生涩,0,1
生疏,0,1
生硬,0,1
盛气凌人,0,1
剩余,0,1
失常,0,1
失当,0,1
失检,0,1
失礼,0,1
失落,0,1
失去理性,0,1
失慎,0,1
失实,0,1
失宜,0,1
十恶不赦,0,1
十室九空,0,1
什,0,1
什锦,0,1
食而不化,0,1
食而不知其味,0,1
食古不化,0,1
实属不易,0,1
使不得,0,1
使人疲劳,0,1
世故,0,1
世情冷暖,0,1
世俗,0,1
世态炎凉,0,1
誓不两立,0,1
势不两立,0,1
势利,0,1
势利眼,0,1
嗜杀成性,0,1
嗜血,0,1
嗜血成性,0,1
恃才傲物,0,1
手脚不干净,0,1
手紧,0,1
手生,0,1
手头紧,0,1
手无缚鸡之力,0,1
守旧,0,1
守株待兔,0,1
瘦,0,1
瘦弱,0,1
输理,0,1
疏忽,0,1
疏懒,0,1
疏松,0,1
书生气,0,1
鼠胆,0,1
鼠目寸光,0,1
数不上,0,1
数不着,0,1
衰弱,0,1
衰颓,0,1
水火不相容,0,1
水泄不通,0,1
水性杨花,0,1
水中捞月,0,1
瞬息万变,0,1
说不过去,0,1
说来话长,0,1
斯文扫地,0,1
私,0,1
私底下,0,1
私密,0,1
私下,0,1
私下里,0,1
私自,0,1
死,0,1
死板,0,1
死板板,0,1
死沉沉,0,1
死脑筋,0,1
死气沉沉,0,1
死去活来,0,1
死死,0,1
死心塌地,0,1
死心眼,0,1
死心眼儿,0,1
死性,0,1
死一般,0,1
死硬,0,1
死有余辜,0,1
肆,0,1
肆无忌惮,0,1
肆意,0,1
四大皆空,0,1
四面楚歌,0,1
似,0,1
似乎,0,1
似是而非,0,1
松垮,0,1
松垮垮,0,1
松散,0,1
松散散,0,1
松松垮垮,0,1
耸人听闻,0,1
酥,0,1
酥软,0,1
酥松,0,1
俗,0,1
俗气,0,1
素不相识,0,1
素昧平生,0,1
肃,0,1
肃杀,0,1
酸不溜丢,0,1
酸臭,0,1
酸刻,0,1
酸涩,0,1
随风倒,0,1
随风使舵,0,1
随风转舵,0,1
随随便便,0,1
随心所欲,0,1
碎,0,1
祟,0,1
损,0,1
损人利己,0,1
琐,0,1
琐碎,0,1
琐细,0,1
琐屑,0,1
索,0,1
索然,0,1
索然乏味,0,1
索然寡味,0,1
索然无味,0,1
所谓,0,1
太随便,0,1
太虚,0,1
贪得无厌,0,1
贪婪,0,1
贪心,0,1
贪心不足,0,1
瘫软,0,1
谈何容易,0,1
唐突,0,1
烫手,0,1
淘,0,1
淘气,0,1
淘神,0,1
特困,0,1
特贫,0,1
体力不支,0,1
体弱,0,1
体衰,0,1
天昏地暗,0,1
天南地北,0,1
天南海北,0,1
恬淡,0,1
腆,0,1
挑逗性,0,1
铁杆儿,0,1
铁公鸡一毛不拔,0,1
铁石心肠,0,1
铁血,0,1
听天由命,0,1
偷,0,1
偷工减料,0,1
偷偷,0,1
偷偷摸摸,0,1
头脑空虚,0,1
头痛,0,1
秃,0,1
徒,0,1
徒劳,0,1
徒劳无功,0,1
徒劳无益,0,1
徒然,0,1
土,0,1
土得掉渣,0,1
土里土气,0,1
土气,0,1
土俗,0,1
土头土脑,0,1
兔死狗烹,0,1
兔子不吃窝边草,0,1
兔子尾巴长不了,0,1
颓败,0,1
蜕化,0,1
蜕化变质,0,1
退化,0,1
拖泥带水,0,1
拖沓,0,1
歪,0,1
歪歪扭扭,0,1
歪斜,0,1
外面儿光,0,1
外行,0,1
顽,0,1
顽钝,0,1
顽梗,0,1
顽固,0,1
顽劣,0,1
顽皮,0,1
完全不重要,0,1
万恶,0,1
万花筒似,0,1
万马齐喑,0,1
万难,0,1
枉,0,1
枉费心机,0,1
枉然,0,1
望梅止渴,0,1
忘恩负义,0,1
忘情,0,1
妄,0,1
妄自尊大,0,1
威,0,1
威厉,0,1
微不足道,0,1
微贱,0,1
微茫,0,1
微末,0,1
危殆,0,1
危机四伏,0,1
危机重重,0,1
危急,0,1
危如累卵,0,1
危亡,0,1
危险,0,1
危在旦夕,0,1
唯利是图,0,1
唯我独尊,0,1
惟利是图,0,1
惟我独尊,0,1
为人作嫁,0,1
为人作嫁衣裳,0,1
为所欲为,0,1
萎靡不振,0,1
委靡不振,0,1
委琐,0,1
伪,0,1
伪善,0,1
伪造,0,1
未便,0,1
未成熟,0,1
未归类,0,1
未揭露,0,1
未老先衰,0,1
未列计划,0,1
未受过教育,0,1
味道不好,0,1
味同嚼蜡,0,1
畏怯,0,1
畏首畏尾,0,1
文不对题,0,1
文弱,0,1
文恬武嬉,0,1
紊,0,1
紊乱,0,1
问道于盲,0,1
乌沉沉,0,1
乌灯黑火,0,1
乌洞洞,0,1
乌七八糟,0,1
乌漆墨黑,0,1
乌涂,0,1
乌托邦,0,1
乌压压,0,1
乌烟瘴气,0,1
污,0,1
污秽,0,1
污七八糟,0,1
污浊,0,1
无伴,0,1
无表情,0,1
无补,0,1
无补于事,0,1
无常,0,1
无诚意,0,1
无道德观念,0,1
无的放矢,0,1
无动于衷,0,1
无度,0,1
无端,0,1
无端端,0,1
无法无天,0,1
无根据,0,1
无故,0,1
无关大局,0,1
无关宏旨,0,1
无关紧要,0,1
无关痛痒,0,1
无光,0,1
无光泽,0,1
无规,0,1
无涵养,0,1
无稽,0,1
无济于事,0,1
无计划,0,1
无记名,0,1
无纪律,0,1
无价值,0,1
无教养,0,1
无节制,0,1
无可无不可,0,1
无口才,0,1
无赖,0,1
无理,0,1
无礼,0,1
无力,0,1
无眉目,0,1
无目的,0,1
无能,0,1
无能为力,0,1
无凭无据,0,1
无情,0,1
无情无义,0,1
无人过问,0,1
无人问津,0,1
无伤大雅,0,1
无生气,0,1
无实效,0,1
无实质,0,1
无所帮助,0,1
无所不用其极,0,1
无特色,0,1
无望,0,1
无味,0,1
无谓,0,1
无吸引力,0,1
无限制,0,1
无效,0,1
无依无靠,0,1
无意义,0,1
无益,0,1
无用,0,1
无原则,0,1
无缘无故,0,1
无证据,0,1
无知,0,1
无中生有,0,1
无助,0,1
无足轻重,0,1
芜杂,0,1
武断,0,1
雾里看花,0,1
误,0,1
误诊,0,1
稀里糊涂,0,1
稀松,0,1
稀松平常,0,1
喜新厌旧,0,1
细碎,0,1
细小,0,1
瞎,0,1
下,0,1
下乘,0,1
下道儿,0,1
下等,0,1
下贱,0,1
下流,0,1
下品,0,1
下三烂,0,1
下三滥,0,1
下作,0,1
吓人,0,1
纤弱,0,1
险,0,1
险毒,0,1
险恶,0,1
险峻,0,1
险峭,0,1
险象环生,0,1
险要,0,1
险诈,0,1
险阻,0,1
现行,0,1
羡余,0,1
香艳,0,1
享乐,0,1
向上倾斜,0,1
向下倾斜,0,1
象征性,0,1
萧,0,1
萧然,0,1
萧瑟,0,1
萧森,0,1
萧疏,0,1
萧索,0,1
萧条,0,1
萧飒,0,1
嚣杂,0,1
嚣张,0,1
消极,0,1
小肚鸡肠,0,1
小儿科,0,1
小家子气,0,1
小家子相,0,1
小里小气,0,1
小气,0,1
小手小脚,0,1
小小不言,0,1
小心眼,0,1
小心眼儿,0,1
笑里藏刀,0,1
效率很差,0,1
携贰,0,1
邪,0,1
邪恶,0,1
斜,0,1
斜体,0,1
斜歪,0,1
卸磨杀驴,0,1
懈怠,0,1
辛,0,1
辛苦,0,1
辛酸,0,1
辛辛苦苦,0,1
心不在焉,0,1
心粗,0,1
心地狭窄,0,1
心毒,0,1
心浮,0,1
心黑手辣,0,1
心狠,0,1
心狠手辣,0,1
心口不一,0,1
心切,0,1
心如蛇蝎,0,1
心如铁石,0,1
心胸狭隘,0,1
心胸狭窄,0,1
心眼儿小,0,1
心眼儿窄,0,1
心眼小,0,1
心猿意马,0,1
星星点点,0,1
腥,0,1
腥臭,0,1
腥臊,0,1
腥膻,0,1
形单影只,0,1
形格势禁,0,1
形同路人,0,1
形同虚设,0,1
形影相吊,0,1
行不通,0,1
行为不端,0,1
行为不检,0,1
性格内向,0,1
性急,0,1
性情急躁,0,1
凶,0,1
凶巴巴,0,1
凶暴,0,1
凶残,0,1
凶毒,0,1
凶恶,0,1
凶悍,0,1
凶狠,0,1
凶横,0,1
凶狂,0,1
凶蛮,0,1
凶猛,0,1
凶煞,0,1
凶顽,0,1
凶险,0,1
凶戾,0,1
胸无城府,0,1
胸无点墨,0,1
熊,0,1
虚,0,1
虚诞,0,1
虚浮,0,1
虚幻,0,1
虚假,0,1
虚空,0,1
虚夸,0,1
虚拟,0,1
虚荣,0,1
虚弱,0,1
虚设,0,1
虚妄,0,1
虚伪,0,1
虚无,0,1
虚无飘渺,0,1
虚无缥缈,0,1
虚虚实实,0,1
虚有其表,0,1
虚诈,0,1
絮,0,1
絮叨,0,1
絮聒,0,1
喧,0,1
喧天,0,1
喧嚣,0,1
喧杂,0,1
喧噪,0,1
悬乎,0,1
悬空,0,1
学究气,0,1
学识浅薄,0,1
学识谫陋,0,1
雪上加霜,0,1
血淋淋,0,1
血腥,0,1
血雨腥风,0,1
牙碜,0,1
亚,0,1
烟雾弥漫,0,1
烟雾腾腾,0,1
严,0,1
严加,0,1
严峻,0,1
严苛,0,1
严酷,0,1
严冷,0,1
严厉,0,1
严重,0,1
言不由衷,0,1
言之无物,0,1
眼巴巴,0,1
眼光短浅,0,1
眼皮子高,0,1
眼皮子浅,0,1
眼生,0,1
衍,0,1
扬长,0,1
羊质虎皮,0,1
阳奉阴违,0,1
妖,0,1
妖里妖气,0,1
摇摇晃晃,0,1
摇摇欲坠,0,1
要不得,0,1
野,0,1
野鸡,0,1
野蛮,0,1
叶公好龙,0,1
夜郎自大,0,1
一把死拿,0,1
一暴十寒,0,1
一波三折,0,1
一不小心,0,1
一场空,0,1
一成不变,0,1
一触即溃,0,1
一发千钧,0,1
一锅粥,0,1
一脸横肉,0,1
一脸稚气,0,1
一毛不拔,0,1
一偏,0,1
一贫如洗,0,1
一钱不值,0,1
一仍旧贯,0,1
一手遮天,0,1
一塌糊涂,0,1
一团乱麻,0,1
一团漆黑,0,1
一团糟,0,1
一文不名,0,1
一文不值,0,1
一窝蜂,0,1
一无可取,0,1
一无是处,0,1
一无所长,0,1
一无所有,0,1
一言堂,0,1
一掷千金,0,1
依违,0,1
依稀,0,1
衣衫不整,0,1
颐指气使,0,1
疑难,0,1
倚老卖老,0,1
以怨报德,0,1
易变,0,1
易怒,0,1
臆,0,1
意马心猿,0,1
义正词严,0,1
溢价,0,1
异常,0,1
异形,0,1
荫,0,1
因循守旧,0,1
殷切,0,1
阴,0,1
阴暗,0,1
阴沉,0,1
阴沉沉,0,1
阴毒,0,1
阴恶,0,1
阴晦,0,1
阴冷,0,1
阴凄,0,1
阴森,0,1
阴森森,0,1
阴损,0,1
阴险,0,1
阴险毒辣,0,1
阴性,0,1
阴阳怪气,0,1
淫,0,1
淫荡,0,1
淫秽,0,1
淫贱,0,1
淫乱,0,1
淫靡,0,1
淫邪,0,1
淫逸,0,1
淫亵,0,1
淫猥,0,1
引起反感,0,1
隐,0,1
隐晦,0,1
隐秘,0,1
隐然,0,1
隐身,0,1
隐形,0,1
隐性,0,1
隐隐,0,1
隐隐绰绰,0,1
隐隐约约,0,1
隐约,0,1
应名儿,0,1
影影绰绰,0,1
硬气,0,1
硬生生,0,1
硬性,0,1
拥挤,0,1
拥挤不堪,0,1
庸,0,1
庸碌,0,1
庸俗,0,1
庸庸碌碌,0,1
用不着,0,1
幽暗,0,1
幽晦,0,1
幽幽,0,1
幽冥,0,1
幽黯,0,1
优柔寡断,0,1
悠谬,0,1
犹犹豫豫,0,1
犹豫不决,0,1
犹豫不前,0,1
油,0,1
油乎乎,0,1
油滑,0,1
油腻,0,1
油腻腻,0,1
油头滑脑,0,1
油脂麻花,0,1
油渍渍,0,1
有碍观瞻,0,1
有弊,0,1
有点旧,0,1
有毒,0,1
有毒性,0,1
有害,0,1
有名无实,0,1
有难度,0,1
有伤风化,0,1
有失检点,0,1
有失偏颇,0,1
有失身分,0,1
有始无终,0,1
有恃无恐,0,1
有头无尾,0,1
有一搭没一搭,0,1
有义务,0,1
有罪,0,1
幼稚,0,1
迂,0,1
迂腐,0,1
迂阔,0,1
迂拙,0,1
于事无补,0,1
愚,0,1
愚笨,0,1
愚不可及,0,1
愚痴,0,1
愚蠢,0,1
愚钝,0,1
愚陋,0,1
愚鲁,0,1
愚昧,0,1
愚昧无知,0,1
愚蒙,0,1
愚傻,0,1
愚顽,0,1
愚妄,0,1
愚拙,0,1
余剩,0,1
逾分,0,1
鱼龙混杂,0,1
鱼游釜中,0,1
与虎谋皮,0,1
与世隔绝,0,1
与世无争,0,1
语无伦次,0,1
语焉不详,0,1
羽毛未丰,0,1
欲壑难填,0,1
原始,0,1
圆,0,1
圆滑,0,1
约略,0,1
越轨,0,1
越礼,0,1
云遮雾障,0,1
云谲波诡,0,1
蕴藉,0,1
晕头转向,0,1
杂,0,1
杂草丛生,0,1
杂乱,0,1
杂乱无章,0,1
杂牌,0,1
杂七杂八,0,1
杂遝,0,1
杂沓,0,1
灾难性,0,1
在困难中,0,1
脏,0,1
脏乎乎,0,1
脏乱,0,1
脏乱差,0,1
脏兮兮,0,1
糟,0,1
糟糕,0,1
凿空,0,1
凿死理儿,0,1
躁,0,1
躁急,0,1
躁狂,0,1
造次,0,1
造作,0,1
贼,0,1
贼溜溜,0,1
贼眉鼠眼,0,1
贼去关门,0,1
贼头贼脑,0,1
扎手,0,1
轧,0,1
窄,0,1
张冠李戴,0,1
张狂,0,1
招致不幸,0,1
照本宣科,0,1
狰狞,0,1
正色,0,1
正颜厉色,0,1
枝蔓,0,1
支离,0,1
支离破碎,0,1
直呆呆,0,1
直瞪瞪,0,1
直盯盯,0,1
直勾勾,0,1
直愣愣,0,1
执迷不悟,0,1
执拗,0,1
趾高气扬,0,1
只顾自身利益,0,1
只听楼梯响，不见人下来,0,1
纸上谈兵,0,1
纸醉金迷,0,1
志大才疏,0,1
智障,0,1
稚气,0,1
质次价高,0,1
质量差,0,1
滞,0,1
滞背,0,1
滞钝,0,1
滞涩,0,1
滞销,0,1
窒闷,0,1
重沓,0,1
众叛亲离,0,1
皱,0,1
皱巴,0,1
皱巴巴,0,1
皱皱巴巴,0,1
竹篮打水,0,1
竹篮子打水,0,1
竹篮子打水一场空,0,1
煮豆燃萁,0,1
主观,0,1
主观上,0,1
讆,0,1
专横,0,1
专横跋扈,0,1
专制,0,1
转移性,0,1
装备不良,0,1
装模作样,0,1
装腔,0,1
装腔作势,0,1
装相,0,1
装样子,0,1
赘,0,1
赘余,0,1
捉襟见肘,0,1
捉摸不定,0,1
拙,0,1
拙笨,0,1
拙劣,0,1
着三不着两,0,1
浊,0,1
子虚,0,1
子虚乌有,0,1
自傲,0,1
自大,0,1
自负,0,1
自高自大,0,1
自豪,0,1
自命不凡,0,1
自命清高,0,1
自恃,0,1
自私,0,1
自私自利,0,1
自相矛盾,0,1
纵恣,0,1
走神,0,1
走油,0,1
嘴尖,0,1
醉翁之意不在酒,0,1
最差,0,1
最坏,0,1
罪不容诛,0,1
罪大恶极,0,1
罪恶,0,1
罪恶多端,0,1
罪恶深重,0,1
罪恶滔天,0,1
罪恶昭彰,0,1
罪恶昭著,0,1
罪该万死,0,1
罪孽深重,0,1
左,0,1
做作,0,1
作势,0,1
坐而论道,0,1
坐井观天,0,1
兀突,0,1
孬,0,1
噩,0,1
卮,0,1
啬,0,1
啬刻,0,1
厝火积薪,0,1
赝,0,1
剌,0,1
剌戾,0,1
罔,0,1
伧,0,1
伧俗,0,1
佶屈聱牙,0,1
侉,0,1
佻,0,1
俚,0,1
俚俗,0,1
倜然,0,1
倥侗,0,1
倥偬,0,1
倨,0,1
倨傲,0,1
巽,0,1
亵,0,1
羸弱,0,1
跅弛,0,1
跅驰,0,1
冥顽,0,1
冥顽不化,0,1
冥顽不灵,0,1
冥冥,0,1
讷,0,1
诎,0,1
诘屈聱牙,0,1
谫,0,1
谫陋,0,1
谲,0,1
谲诈,0,1
阢,0,1
阽,0,1
刍,0,1
堙,0,1
艽,0,1
苴,0,1
茕,0,1
茕茕,0,1
茕茕孑立,0,1
茕茕孑立，形影相吊,0,1
荏,0,1
荏弱,0,1
萋迷,0,1
迍邅,0,1
瞢,0,1
拗,0,1
拮据,0,1
吆三喝四,0,1
吆五喝六,0,1
咄咄逼人,0,1
哝,0,1
啷,0,1
嗲,0,1
嗲声嗲气,0,1
嘈,0,1
嘈杂,0,1
嘀里嘟噜,0,1
岌岌,0,1
岌岌不可终日,0,1
岌岌可危,0,1
嶙峋,0,1
嶙嶙,0,1
犷,0,1
犷悍,0,1
狃,0,1
狎,0,1
狎昵,0,1
狯,0,1
狷急,0,1
猥,0,1
猥鄙,0,1
猥贱,0,1
猥劣,0,1
猥陋,0,1
猥琐,0,1
猥亵,0,1
獐头鼠目,0,1
獠,0,1
舛,0,1
馀,0,1
廪,0,1
忉,0,1
忸忸怩怩,0,1
忸怩作态,0,1
怊,0,1
恹,0,1
恹恹,0,1
悖,0,1
悖晦,0,1
悖谬,0,1
悖逆,0,1
悖妄,0,1
悭,0,1
悭吝,0,1
悱,0,1
愦,0,1
愣头愣脑,0,1
愀然,0,1
愎,0,1
慵懒,0,1
懵,0,1
懵懂,0,1
懵里懵懂,0,1
懵懵懂懂,0,1
阙陋,0,1
阙略,0,1
湎,0,1
溲,0,1
溷浊,0,1
滂,0,1
澹然,0,1
蹇,0,1
遴,0,1
邋里邋遢,0,1
邋遢,0,1
邋邋遢遢,0,1
孱,0,1
孱弱,0,1
羼,0,1
媸,0,1
孑,0,1
孑然,0,1
孑然一身,0,1
孑身,0,1
驽,0,1
驽钝,0,1
骈枝,0,1
绌,0,1
缈,0,1
缛,0,1
缥缈,0,1
缭乱,0,1
幺麽,0,1
杌,0,1
桀,0,1
桀骜不驯,0,1
棼,0,1
槁,0,1
辁,0,1
暧,0,1
暧昧,0,1
暝,0,1
犟,0,1
毵毵,0,1
虢,0,1
朦,0,1
朦胧,0,1
朦朦胧胧,0,1
膻,0,1
膻气,0,1
膻腥,0,1
熹微,0,1
恝,0,1
恝然,0,1
恣,0,1
恣意,0,1
戆,0,1
戆头戆脑,0,1
沓,0,1
硗,0,1
硗薄,0,1
硗瘠,0,1
碜,0,1
睨,0,1
瞀,0,1
瞑,0,1
瞽,0,1
锱铢必较,0,1
鸷,0,1
鸷悍,0,1
疣赘,0,1
瘠,0,1
瘠薄,0,1
癃,0,1
癫狂,0,1
窭,0,1
窳,0,1
窳败,0,1
窳惰,0,1
窳劣,0,1
褊,0,1
褊急,0,1
褊狭,0,1
褶,0,1
矜持,0,1
矜夸,0,1
聒,0,1
聒噪,0,1
颛,0,1
颛蒙,0,1
颟顸,0,1
蚍蜉撼大树,0,1
蚍蜉撼树,0,1
蚩,0,1
蜻蜓点水,0,1
箪食瓢饮,0,1
趄,0,1
蹩脚,0,1
霭霭,0,1
龃,0,1
龃龉,0,1
龉,0,1
龌,0,1
龌龊,0,1
鲰,0,1
饕,0,1
黝,0,1
黝暗,0,1
黝黯,0,1
黠,0,1
黠慧,0,1
黢,0,1
黢黑,0,1
黩,0,1
黪,0,1
黯,0,1
黯淡,0,1
黯然,0,1
